post_id,title,description,filename,post_type,patreon_url,publication_date
85267505,Nibbled Burger,"<p>Mrs Nibbly eating a giant burger, suggested by Leonidascola!</p>",nibblygiantburger.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85267505/a619336ad980410ea4e36767083495e7/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=mj03yN9pKneFHsb4d51NnQXF-1Cg6q-sE6GHLQK5o34%3D,2023-07-03T16:00:05.000+00:00
85267475,Trace vs Adelaide,"<p>#5 Color vote from June, Evil Trace fighting Adelaide, suggested by GiantBurger!</p>",tracevsadelaide_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85267475/73f41ee464044c66a2cc591bebac6280/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=_sa93mVrkm_vIm8jcAEq5iL3BixHfRFGBSOfIJ0xPrw%3D,2023-07-02T16:00:03.000+00:00
85267429,Good Morning Lynx Prince,"<p>#4 Color vote from June, Rooftop reclining spot for the spotted prince, suggested by Swack16!</p><p>See also: <a href=""https://www.patreon.com/posts/lynx-kingdom-82357739"">Lynx Kingdom</a> | <a href=""https://www.patreon.com/posts/lynx-royalty-82248638"">Lynx Royalty</a> | <a href=""https://www.patreon.com/posts/lynx-royal-83851095"">Lynx Royal Family</a></p>",goodmorninglynxprince_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85267429/807e6c75cb4c42c6aab5a1af9267338e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=2ld39hV0nPEekTF4ERQ1y3ySHnR5zMTSdMrI9FkAbKQ%3D,2023-07-01T16:00:08.000+00:00
85267380,"Long Hair, Long Sweater","<p>#3 Color vote from June, long-haired Kathrin putting up her hair while wearing (or not wearing) a sweater dress, suggested by unsteddy!</p>",longhairlongsweater_2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85267380/cb480a511e474034b8a13c75f4b86b02/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=oarv5js7_miXLJCIJhdpTSh2GeQGEcglWizbDGU6t8s%3D,2023-06-30T16:00:10.000+00:00
85267345,Jaguar Family,"<p>#2 Color vote from June, Jaguar Keidran, suggested by technic_bot!</p>",jaguarfamily_color copy.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85267345/15621d165ebf4b2aa63af8d7d7e56cc8/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=sBfWXJGk5ul_8VIo1hNLDIjg0Gj1ZjnAA9Dp9Cgt83o%3D,2023-06-29T16:00:08.000+00:00
85263975,Captain Jenny Portrait,"<p>#1 Color vote for June, Captain Jenny posing in her cabin with her booty, suggested by Galahad Star!</p>",captainjennyposing_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85263975/2fe5b9bff1654bd88359af6ddd2eebf7/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=0RamcYZMqioX3CqJ04Qwm7mKBfz_BckYV3wq5l9xmI0%3D,2023-06-28T18:47:16.000+00:00
85061837,Taverndatters Father's Day,"<p>The tavern sisters visit their father at his grave, suggested by Archataerra.</p>",tavendatterfathersday.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85061837/1de8d1cb2fdf4ecbb4a44decbb2d6705/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=bbf_lGLzYUlrM8tBUYzk01lQmk2lDbvZhRampKFmmmI%3D,2023-06-27T16:00:03.000+00:00
85059557,Morlin Hall,"<p>The Human Empire's relatively humble capitol city, suggested by Van Korben! It's huge castle sits atop one of the only large hills in an otherwise flat region of land surrounded by fields and forests. Farms and smaller outlying villages dot the landscape, extending for miles in all directions to provide food for the city center.</p><p>The city gets its name from the castle itself. There was originally another older Morlin castle which was completely destroyed during the first Keidran war. This castle was given the name in tribute, and is relatively new.</p>",morlinhall.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85059557/2e8a95ab91e947919e5daeccd84be1bd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=no2M75EXytT6QPhbZYOnKA_m68xck5BQ7eccW5POf0A%3D,2023-06-26T16:00:07.000+00:00
85059376,Cat Toss Nora,"<p>Laura performing a very scientific experiment with the Nora-cat, suggested by Suggester Excellence!</p>",butteredtoastcatnora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85059376/43b5743c268e4ca48410be83cad608fc/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Ot6ME0VpQ45q7BaPBMZVv6Tg-6IAKqBbhK7rvHeHaXw%3D,2023-06-25T16:00:06.000+00:00
85058602,"Long Hair, Long Sweater","<p>Long-haired Kathrin putting up her hair while wearing (or not wearing) a sweater dress, suggested by unsteddy!</p>",longhairlongsweater.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85058602/f8442337e83f464ba2925d65e82f6942/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=WLlnsat36p3XdlBScOnNOTmzPV-_1vEZ4mG3AEDnrJc%3D,2023-06-24T16:15:29.000+00:00
85023602,Templar Organization,"<p>A chart showing the basics of the Templar hierarchy, suggested by SpillTheFire6!</p><p><strong>History:</strong></p><p>The Templar started out as a tiny guild, funded by one well-connected individual (who I haven't had time to flesh out yet). They only really rose to prominence during the first war against the Keidran hundreds of years prior to the start of the comic. A war which the human race was losing ground due to the overwhelming Keidran numbers until the Templar helped turn the tide. This made them very popular among the human populace, who saw them as noble protectors rather than the zealots they'd eventually become.</p><p><strong>Basic Hierarchy:</strong></p><p>The Grand Templar sits at the top and controls the overall direction of the guild. The Master Templars act as his inner circle, basically a board of directors. They have areas they focus on, but there's a lot of overlap. They delegate tasks to the High Templars, who are the senior commanders of the various Templar Corps. From there it splinters off into more specific roles and ranks, depending on the corps, going from Mages and Knights all the way down to Initiates.</p><p>The Templar have a lot of ""off the books"" R&amp;D and secret employees who aren't technically part of the organization, and there's a lot of infighting among the ranks regarding which department should control what and who should be at the top.</p><p>Ever since Trace's coup and eventual disappearance, many Templar feel like the guild has become a ship without a rudder, with leaders preoccupied with their own agendas rather than the betterment of the guild as a whole.</p><p>----</p><p>This took a lot of time and research, since the inner workings of the Templar is not something I had fully fleshed out in my personal notes. Keep in mind, I am not actually the manager of an evil organization in real life, so if there's any gaps or issues regarding how a large company would really be run, I apologize! Feel free to share your own input if you have some expertise, I'd love to hear your thoughts.</p>",templarchart.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/85023602/98e214e655b64b228cde37ec05ef3549/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=O_4YQQlcepoRn-qQ5HGxqvZMuSaMitnYCr8RFM64grY%3D,2023-06-23T20:45:24.000+00:00
84873822,Good Morning Lynx Prince,"<p>Rooftop reclining spot for the spotted prince, suggested by Swack16!</p><p>See also: <a href=""https://www.patreon.com/posts/lynx-kingdom-82357739"">Lynx Kingdom</a> | <a href=""https://www.patreon.com/posts/lynx-royalty-82248638"">Lynx Royalty</a> | <a href=""https://www.patreon.com/posts/lynx-royal-83851095"">Lynx Royal Family</a></p>",goodmorninglynxprince.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84873822/480d4db021064a2c9ee553d6d37c71dd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=vi0dNvQ_mB_tWkdueFMFz8viHnQ3q8nWnsCe6fHauW0%3D,2023-06-22T16:00:08.000+00:00
84918334,Adira's Secret Admirer,"<p>Adira received a valentine and blushed at the cuteness of its contents, suggested by Murcaker!</p>",adirasecretadmirer.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84918334/90954bb5f84b41fbab6d40dab6183d8c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=7jSPI7Dh-5-J6ta0rPxbv6wSmdAxF67ngjz70kg1PhQ%3D,2023-06-21T18:39:05.000+00:00
84866166,Jaguar Family,"<p>Jaguar Keidran, suggested by technic_bot!</p>",jaguarfamily.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84866166/4679aad69cbe47b785c2195d71279182/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=4aotWxHg4B-5xsBOaFG-S8cXYe_KUHzRTb_iYnExM5s%3D,2023-06-20T18:21:18.000+00:00
84812749,Tiny Evil Lizard Terrarium,"<p>Tiny lizard Clovis sunbathing on a rock, suggested by Terra The Wizard!</p><p>Do not tap on glass.</p>",tinyevillizardterrarium.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84812749/449f26d6af7f45cb9f07cba4fb11c6ce/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=vRsz4a-MWXXNeWUfwQ258DrMmvrUz2WgVc_hKhDSXQk%3D,2023-06-19T18:03:43.000+00:00
84770385,Gender Reveal,"<p>Daniels &amp; Therie hire Red to organize a gender reveal party for their kid, he detonates the moon in either a pink or blue explosion, revealing the child's gender, suggested by Baconcopter!</p><p>Don't know how Red pulled that off... and he may have accidentally used both colors. Guess they'll have to do it over.</p>",babymeteorshower.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84770385/2862eca786e24cd78e3e2a7cbc3b3254/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=H-yH7whU6xVpvbovQonElqodWZR238m6ovmg-SgfKEg%3D,2023-06-18T22:03:57.000+00:00
84731525,Captain Jenny Portrait,"<p>Captain Jenny posing in her cabin with her booty, suggested by Galahad Star!</p>",captainjennyposing.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/84731525/ae8403d5954e4764a15fe2dd465167d5/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=MtS41Lbht9xYtCtt4L6KUcEK1BVdMYTyYkSnydVM6xc%3D,2023-06-17T23:30:40.000+00:00
23411632,Giftbox Flora,"Flora gifts herself to Trace, suggested by RenFear and Wes(StrayXIII)!<p>Trace: Very cute, Flora. You can come out now.</p><p>Flora: I can't. I accidentally tied my arms and legs together... I'm actually stuck, please help.</p>",tigergiftnt.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23411632/4b4c1bdb60f4423498d571c654d06a47/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=FHYSQXH_LIlgPKzyD6xnvnswJeRnJajlC96i_AjLRu0%3D,2018-12-21T17:00:04.000+00:00
23411595,Christmas Dress Keith,"Keith gets dressed up by Natani, suggested by TerraTheWizard and  RealanAquila!",christmasdresskeith.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23411595/074f14ef0b0d44babf9b98be12688073/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=BMlC3Yljhq2L7OicvKUv1KiTOA5GvRmQvW3QZtCgiz0%3D,2018-12-20T17:00:02.000+00:00
23390257,Magical Mishaps - Story 1 Page 1,"<p>◄First Page ⯇Previous Page | <a href=""https://www.patreon.com/posts/magical-mishaps-23421341"">Next Page⯈</a> <a href=""https://www.patreon.com/twokinds/posts?filters[tag]=Sketch%20Comics&amp;sort=published_at"">Gallery Page►</a> </p><p>And so our story begins! This is my first time trying anything like this, so please bear with me if there's any issues starting out.</p><p>These side comics are unrelated to the current events happening in the mainline comic, and take place at a different time. Some may not have anything to do with the Twokinds cast or setting at all, and instead feature something completely new.</p><p>Hope you enjoy!</p><p><em><strong>Note: This comic is mirrored on my Deviantart:</strong></em></p><p><a href=""https://www.deviantart.com/twokinds/gallery/77555987/the-collar"" rel=""nofollow noopener"" target=""_blank"">https://www.deviantart.com/twokinds/gallery/77555987/the-collar</a></p>",mm_n_001.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23390257/8d666bf8db814ce88c40bea8b09db0df/eyJ3Ijo2MjB9/2.png?token-time=1691452800&token-hash=36we0YY25t23rLdz56ZgbeqtyuML7Jx4hkp1OkoNfdM%3D,2018-12-19T20:00:03.000+00:00
23411491,Sleddog Red,"Raine gets some revenge for <a href=""https://www.patreon.com/posts/sleddog-8267550"">this</a>, suggested by Katadom!",sleddogred.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23411491/45dbffe9ab874f60992eb2a5393bcaab/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=dZYBojoN8ZnbwXi6YdXWKrRCuCS7HqfnoSzDRkw22JU%3D,2018-12-19T17:00:02.000+00:00
23410197,Maddie & Maeve: Snowfall,"Mad and Maeve watch the snow , suggested by FennexTheFox!",madandmaevesnowwatch.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23410197/7b9e862f00724adf924c4001593c2062/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=gAI8dHfxPYYKDR6MuaK1Z3KiI6q-MaQVjb2QbBh2azc%3D,2018-12-18T17:01:01.000+00:00
23388801,Snowball Dragon Fight,"Reni and Kei having a friendly snowball fight, suggested by ThingsArePlaying!",snowballdragonfight.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23388801/10102cc6c3e645a3a82041fb9638a837/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=fe98UgiBOzjRULNOU7qd42-Tgbf1rNg47ex9YVHFPOc%3D,2018-12-17T17:00:04.000+00:00
23296435,Magical Mishaps,"Presenting a new sketch comic series! <em><strong>Magical Mishaps</strong></em><strong> </strong>will be an anthology of short stories, mostly themed around magic and its potential to go wrong. The first story will start <strong>Dec 19th</strong> and update here on Patreon every <strong>Wednesday</strong>.<p>Like other side comics, this is a reward for Patrons! If you want to keep up with the pages as they are being posted, consider <a href=""https://www.patreon.com/join/twokinds?"">becoming one</a> if you aren't already. That said, the first few pages of each story will release for non-patrons later, for those on the fence, so you can get a sneak peek of what it's about! ;)</p><p>Some of the stories do get a little saucy... in a lighthearted way. I hope you'll enjoy them!</p>",mm_n_000.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23296435/87adc0acf2f641bab5d44a0b994b97fe/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=eSDMgUNMHmMvgV7ezXqnwuS1doc3I8aeSTKrGc_S5WA%3D,2018-12-15T20:01:00.000+00:00
23351391,Winter Snuggle,"Keith and Natani keeping each other warm, suggested by Kryp7ic!",snuggling.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23351391/7353454971c14a508406a20ae72abe42/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=srix0ivzOHdt_Q-yh4JbL7SxuBaVXnRDJM9cCk5WuWk%3D,2018-12-15T17:13:17.000+00:00
23336858,Therie at the Beachside Bar,"Bonus art I colored in my spare time as a little extra gift for Patrons!<p>'Tis the season for giving, even if that season traditionally involves more snow and less warm beaches. I figure most wouldn't mind, though.</p>",therie_bar.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23336858/a6a3f680ce5b45f693a612b7bbe207cb/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=mInhHR0rNWQ27ankEZ2ygH4oZC6MEeoLUg1J5efcRj8%3D,2018-12-14T21:05:12.000+00:00
23331757,Holiday Visit,"Zen is still bedridden due to his injury, so Raine decides to come up and spend some time with him, suggested by MarvTheHugPharaoh!",holidayvisit.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23331757/8667c0090e2f49b69613315ca107daab/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=PhuX1JPQn5Fb6pFLz8zEki2Ss3W1TRKEnqpbGITtxGQ%3D,2018-12-14T17:00:03.000+00:00
23311355,Treat Yourself,"Female Keith in a gift box for Male Keith, suggested by MoppyPuppy.<p>Not the <a href=""https://www.patreon.com/posts/keith-v-femkeith-16226210"">first time</a> Keith has faced off against his opposite gendered self.</p><p><br></p>",giftingyourself.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23311355/d66b948827d34b9ebb481d80013c6353/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=L4J5_Ld5rHcJ2Np5-VMjD8OnGuwzwnrQRe4oBfYhBPg%3D,2018-12-13T17:32:14.000+00:00
23288026,Self Improvement,"Flora managed to get ahold of the magic tablet pen and takes matters into her own hands, suggested by JokerA249!",artisticalteration.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23288026/568bacda4821402389b51d4b73187096/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=fb9wubPlkSGzLPexJ81kam5tErHCoF4Caef4O6G3iTI%3D,2018-12-12T17:00:03.000+00:00
23268257,Adding the Star,"Adira holds Maeve on her shoulder as the snowmew applies the finishing touch, suggested by WarHawk, SomeOtherTom, and BuddrVinyl!",addingthestar.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23268257/0002c0c51d2c40198d8913a308461337/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=R9Jmmvkvo_jBJ9zEy_cG4FqvXGwNHXvV9260DkXYvcA%3D,2018-12-11T17:08:57.000+00:00
23248411,Justice Card,"Nora Card sponsored by <strong>Azuma</strong>!<p><a href=""https://www.patreon.com/posts/justice-card-20057015"">Original Sketch</a> suggested by SpazztasticKiwi!</p>",justice.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23248411/dba6f0779e62403db00181bdd17c79f9/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=z7s1rSOShwgEfiIksWtQMAkhyihZLkkHXBwuzl9G0iw%3D,2018-12-10T20:01:10.000+00:00
23248325,Tree Climbing Instinct,"Flora isn't doing a good job resisting her nature, suggested by BadFoMo!",treeclimbinginstinct.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23248325/de0f3f27404e4b48ac56edfa4fdfaf5b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=DnGH-b4wHRKxGsVtjg-AQCSK-6WGSnHQY0w2mSj4bqI%3D,2018-12-10T18:50:46.000+00:00
23227946,Laundry Nap, Bonus art! Natani takes a laundry nap.,nataninap.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/23227946/0721c55392d0450d98c9978cce892786/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Ip29I-C58e3dhXxcEncFWRR-w22s_Ju1XFABHb4_EXY%3D,2018-12-09T23:00:01.000+00:00
49240166,Good Morning Reni,<p>Reni in dragon lingerie suggested by GammaEradon! Reni waking up suggested by ThingsAreWaking!</p><p>It took half the silk of the castle and all the royal seamstresses to make that outfit.</p>,goodmorningreni_lingerie.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49240166/55a2f9dc81964fb996da50703e971d4b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Zi8WhpO8dA1pfL01Et7FqfA9lYAqmSl_QDIfz9ZXyVM%3D,2021-03-26T18:02:04.000+00:00
49180203,Bumbling Basitin,"<p>A young newbie on the job has trouble getting around under the standard medic blindfold, suggested by SomeOtherTom!</p>",bumblingbasitin.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49180203/568eac894019482b88d48c26ed8d3be8/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=5Z56ZWDFJVEmlotgQKoP2CjYntqMFLHC7ZzGeXvXexI%3D,2021-03-25T16:00:05.000+00:00
49140426,Saria and Rose Party,"<p>Saria and Rose party to celebrate Rose's birthday, only to wake up wondering what happened last night, suggested by Iago24 and CoffeeFox!</p>",sariarosemorning.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49140426/e820127880e748319588183777344864/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=SOQY9rkpmC9ftKrlTM9Och_suVM5o8HMDtc7WcSEi4o%3D,2021-03-24T16:01:03.000+00:00
49097524,Lifeguard Reni,"<p>Reni acting as both lifeguard and waterslide, suggested by Akadu!</p>",poolsidedragonslide.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49097524/536486e30fdd4bfc94328d29c63b75a2/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=853V-XlVpM-qy3Rba6TAdgzAF8P5hAFmDoJN2rW2giY%3D,2021-03-23T16:00:05.000+00:00
49076963,Dog Gone Dragon,"<p>Nora throws one too many curses around and ends up on the receiving end of one for once, suggested by Lastotter!</p><p>Maybe this will teach her a lesson... eh, probably not.</p>",doggonedragonnora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49076963/160e1108dfc74b1792fc0ff141d74863/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GMgAum-84aKryj_4ClOJrlxkq3sht1LooKqC7CnH5KY%3D,2021-03-22T21:18:30.000+00:00
49008959,Kat Laser,"<p>Kat ends up being the one chasing the laser, suggested by Truman!</p>",katlaser.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/49008959/8bc2fb1b401142058b0449abb66e884c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=xMv1rJIYbCZ8lPRhgSTJAghjjO3RQRyxPr1Yvy24LXw%3D,2021-03-21T16:00:04.000+00:00
48977309,Tiger Jeans,"<p>Modern Flora trying on some jeans, suggested by Roughlandin!</p>",tigerjeans.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48977309/c0577b3be6764423a990366d4e533ac4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=yjPO2XkdrcZb5uWl2MREn0cWsogvNt4RGoCFhnGde8I%3D,2021-03-20T16:00:04.000+00:00
48894861,Mike Sleepover,"<p>Mike with some of the girls who have taken a liking to him over the years, suggested by ProsePro7!</p><p>Characters, from the top clockwise: Erilas, Fem-Evals, <a href=""https://www.patreon.com/posts/rabbit-village-24219919"">bunny girl</a>, Mike, Kathrin, <a href=""https://www.patreon.com/posts/wolf-and-coyote-29638510"">coyote girl and wolf girl</a>.</p>",mikesharem.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48894861/e50f8f035e264c08ba09f60d683f486c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=P018fxIYscvfx1tqeQmA94O_sGS5Wt9u6mQaPtK_DjY%3D,2021-03-19T16:01:03.000+00:00
48894658,Squirrel Protector,"<p>""You shall not pass!"" Nibbly's own envisioning of her defending Sythe from the bad wolf, suggested by Saberbeam!</p>",youshallnotpass.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48894658/efc8e8d410c0480ab28d85d9b53a1ab0/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=y1u-CYvunm0GsAul56Jn-0xfEOAoyBr_GdCTUodRNJo%3D,2021-03-18T16:00:05.000+00:00
48655751,Twokinds High 5,"<p>Secret VV-Mike unlock, suggested by Hopefighter!</p><p><em>Player's Guide Excerpt: to unlock the secret Mike path build up friendship with Mike/Evals, awaken Nora from her slumber in the shrine, then do her quest, ask for no reward, and visit the fields after school during Autumn. Most players miss it because No Reward seems to not do anything in the moment.</em></p><p>See also: <a href=""https://www.patreon.com/posts/twokinds-high-44396316"">Twokinds High 1</a>, <a href=""https://www.patreon.com/posts/twokinds-high-2-45227034"">Twokinds High 2</a>, <a href=""https://www.patreon.com/posts/twokinds-high-3-45409312"">Twokinds High 3</a>, <a href=""https://www.patreon.com/posts/twokinds-high-4-45929510"">Twokinds High 4</a> </p><p><br></p>",twokindshigh_femmikepath.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48655751/e6bcea76f4f642f2a3778ac362976d42/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=izvikEd2Eb8exhGemmp7ZnaJ51q_GpjlegeeuNC61wI%3D,2021-03-17T16:00:05.000+00:00
48825935,100 Acre Woods,"<p>Flora meets another stripey, strangely springy individual, suggested by Snowmanwizard!</p>",florameetstigger.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48825935/cda58084eaea475abbadb09d497d41b1/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=wyJS6OL4UAddxtnJl11efh71fxxe4X85qjxJaH3CD60%3D,2021-03-16T16:19:51.000+00:00
48770025,Kobold Troupe,<p>Reni gets a surprise morning visit by a troupe of Kobolds who try to earn her favor with an offering! Suggested by Terra The Wizard!</p>,koboldtroupe.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48770025/eebcfb504fb149c1988b5139ef5f72cd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=hc75yxW3iW3O33qg-9vSViGbIIKy1NtqBNQbGvAwtXY%3D,2021-03-15T16:01:03.000+00:00
48730869,King Laura,<p>AU where Keith returns to the island only to find that somehow Laura was crowned king while he was away! Suggested by Rogermon3!</p>,kinglaura.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48730869/8b9fbcb116c84bc2ac6b074b589446bd/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=odaXO-Lu94JSZjP8sT_2EWOPbFNhZOigJ42P6-oi1n8%3D,2021-03-14T16:00:05.000+00:00
48691196,Flora's Folks,"<p>Flora's father is a man of few words, even when reacting to the news of his daughter and her relationship with the Grand Templar. Suggested by Utopia!</p><p>See Also: <a href=""https://www.patreon.com/posts/floras-mom-14546637"">Flora's Mom</a>, <a href=""https://www.patreon.com/posts/money-tiger-20922267"">Money Tiger Mama</a> </p>",florasfolks.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48691196/c02ac8bb0faf4b679781c18a04bf442c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=ahvgAgdTjifXsBrawnUL80-a5sUykSh-9aWnLBSbCe8%3D,2021-03-13T17:01:02.000+00:00
48657410,Dragon Slayers,"<p>Maddie and Maeve messing with Nora, suggested by LunarSchnitzel!</p><p>Don't ask how Nora ended up on babysitting duties. Maybe Trace gave her the old puppy-dog eyes and she... caved. Eh? Eeeeh? ;D</p>",dragonslayersmaddieandmaeve.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48657410/d1b9feaefb30439a945fc03bed4f7fd9/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=vhQiqCNoiKPuijGU3hppqwVYXyCCNxMSJDy0-G8MLeQ%3D,2021-03-12T17:00:06.000+00:00
48611381,Gender Swap Baby Reveal,"<p>A little less drama in the opposite gender universe, but probably even greater consequences giving the Grand Templar a half-Keidran baby. Suggested by Katadom!</p>",swapaureveal.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48611381/83730ce07c064104bd48c491d7d4857a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=e3Gz1H2Ja34TtfUIBLDvp0V_Lty3E5W7MDROIeK3WrM%3D,2021-03-11T17:01:01.000+00:00
48570705,Door Cat Flora,"<p>Flora acting like a cat at the door to the bath, suggested by Dimensional!</p>",doorcatflora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48570705/7bfb847b21634f46b10090056fe08a59/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=O_8G2KtesKFqfCKgmxkuDFG6rEq-wtJbmSTQYVhL-Cs%3D,2021-03-10T17:00:06.000+00:00
48527138,Ear Scritches - Keidran vs Basitin,"<p>The couple from <a href=""https://www.patreon.com/posts/island-resort-2-44999957"">Island Resort 2</a> demonstrate the effects of ear rubbing on Keidran and Basitins, suggested by Kinipshun!</p>",earscritcheskeidranvsbasitin.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/48527138/1fb2e89f59d84184b0932fd0f9577507/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=7leogJVTRgeRfAuPvX6I7SrX3jYr0JCjS8Xkmzc1LNA%3D,2021-03-09T17:01:01.000+00:00
